id,source,cueL1_word,cueL1_lang,cueL2_word,cueL2_lang,n_rows,n_cols,row_words,col_words
difficult_nl1_moeilijk,translation_parallel,difficult,en,moeilijk,nl,17,21,difficult; hard; challenging; easy; tough; work; not easy; trying; complicated; task; complex; impossible; problem; strenuous; stubborn; test; arduous,moeilijk; examen; gemakkelijk; makkelijk; zwaar; lastig; examens; toets; hard; ingewikkeld; niet makkelijk; wiskunde; vervelend; werk; leren; probleem; beslissing; denken; inspanning; leven; oplossing
difficult_spa1_difícil,translation_parallel,difficult,en,difícil,es,17,15,difficult; hard; challenging; easy; tough; work; not easy; trying; complicated; task; complex; impossible; problem; strenuous; stubborn; test; arduous,difícil; complicado; fácil; desafío; arduo; complejo; duro; examen; trabajoso; vida; dificultoso; engorroso; esfuerzo; tarea; amor
difficulty_cmn1_困难,translation_parallel,difficulty,en,困难,zh,17,12,difficulty; hard; challenge; easy; level; problem; trouble; obstacle; struggle; ease; test; hardship; math; medium; puzzle; task; troublesome,困难; 克服; 简单; 解决; 学习; 艰难; 重重; 容易; 弹簧; 生活; 不怕; 任务
difficulty_nl1_moeilijkheid,translation_parallel,difficulty,en,moeilijkheid,nl,17,21,difficulty; hard; challenge; easy; level; problem; trouble; obstacle; struggle; ease; test; hardship; math; medium; puzzle; task; troublesome,moeilijkheid; probleem; oplossing; graad; lastig; nadenken; uitdaging; overwinnen; inspanning; moeilijk; test; vervelend; examen; gemakkelijk; oplossen; wiskunde; gradatie; ingewikkeld; makkelijk; obstakel; opdracht
difficulty_spa1_dificultad,translation_parallel,difficulty,en,dificultad,es,17,14,difficulty; hard; challenge; easy; level; problem; trouble; obstacle; struggle; ease; test; hardship; math; medium; puzzle; task; troublesome,dificultad; difícil; problema; desafío; obstáculo; complicado; escollo; esfuerzo; facilidad; fácil; traba; aprendizaje; piedra; barrera
difficulty_de1_schwierigkeit,translation_parallel,difficulty,en,Schwierigkeit,de,17,13,difficulty; hard; challenge; easy; level; problem; trouble; obstacle; struggle; ease; test; hardship; math; medium; puzzle; task; troublesome,Schwierigkeit; Problem; Herausforderung; Hürde; Lösung; Leichtigkeit; meistern; überwinden; Schwierigkeitsgrad; leicht; Aufgabe; Leben; Stress
dig_cmn1_挖,translation_parallel,dig,en,挖,zh,21,12,dig; shovel; hole; dirt; dug; ground; spade; dog; deep; like; bury; earth; excavate; get; grave; piglet; archeology; down; mud; tunnel; bone,挖; 坑; 宝藏; 挖掘; 挖掘机; 土地; 洞; 刨; 土; 地; 地洞; 地道
dig_nl1_graven,translation_parallel,dig,en,graven,nl,21,21,dig; shovel; hole; dirt; dug; ground; spade; dog; deep; like; bury; earth; excavate; get; grave; piglet; archeology; down; mud; tunnel; bone,graven; put; kerkhof; graf; schop; zand; spitten; spade; delven; aarde; dood; kuil; diep; schep; schup; tuin; werk; zoeken; edelen; graafmachine; grond
dig_nl2_spitten,translation_parallel,dig,en,spitten,nl,21,18,dig; shovel; hole; dirt; dug; ground; spade; dog; deep; like; bury; earth; excavate; get; grave; piglet; archeology; down; mud; tunnel; bone,spitten; tuin; spade; grond; aarde; graven; schop; rugpijn; planten; zand; delven; schup; werken; aardappelen; rug; zwaar; boer; groenten
dig_spa1_cavar,translation_parallel,dig,en,cavar,es,21,11,dig; shovel; hole; dirt; dug; ground; spade; dog; deep; like; bury; earth; excavate; get; grave; piglet; archeology; down; mud; tunnel; bone,cavar; pozo; pala; tierra; agujero; tumba; hoyo; agujerear; ahuecar; buscar; cagar
dig_de1_graben,translation_parallel,dig,en,graben,de,21,13,dig; shovel; hole; dirt; dug; ground; spade; dog; deep; like; bury; earth; excavate; get; grave; piglet; archeology; down; mud; tunnel; bone,graben; Erde; Garten; Schaufel; Loch; Grab; Friedhof; schaufel; buddeln; schaufeln; erde; Maulwurf; Gartenarbeit
disappear_cmn1_消失,translation_parallel,disappear,en,消失,zh,16,9,disappear; vanish; gone; invisible; magic; hide; ghost; leave; missing; poof; lost; appear; fade; remove; blank; dissolve,消失; 不见; 失踪; 不见了; 爱人; 出现; 失去; 消失的爱人; 消散
disappear_nl1_verdwijnen,translation_parallel,disappear,en,verdwijnen,nl,16,19,disappear; vanish; gone; invisible; magic; hide; ghost; leave; missing; poof; lost; appear; fade; remove; blank; dissolve,verdwijnen; weg; weggaan; zoeken; spoorloos; verloren; kinderen; kwijt; vermist; verstoppen; goochelaar; onzichtbaar; goochelen; ontvoering; foetsie; missen; vluchten; dutroux; oplossen
disappear_spa1_desaparecer,translation_parallel,disappear,en,desaparecer,es,16,16,disappear; vanish; gone; invisible; magic; hide; ghost; leave; missing; poof; lost; appear; fade; remove; blank; dissolve,desaparecer; irse; huir; invisible; morir; esfumarse; desvanecerse; dictadura; fantasma; magia; no aparecer mas; aparecer; dejar; esconderse; mago; ocultar
disappear_de1_verschwinden,translation_parallel,disappear,en,verschwinden,de,16,11,disappear; vanish; gone; invisible; magic; hide; ghost; leave; missing; poof; lost; appear; fade; remove; blank; dissolve,verschwinden; weg; abhauen; unsichtbar; auflösen; verstecken; weggehen; spurlos; suchen; untertauchen; verblassen
disaster_cmn1_灾难,translation_parallel,disaster,en,灾难,zh,21,12,disaster; earthquake; hurricane; tornado; flood; tsunami; natural; death; catastrophe; tragedy; terrible; area; fire; bad; chaos; crisis; horrible; relief; calamity; emergency; loss,灾难; 地震; 海啸; 火灾; 毁灭; 世界末日; 天灾人祸; 死亡; 洪水; 痛苦; 事故; 伤亡
disaster_cmn2_灾害,translation_parallel,disaster,en,灾害,zh,21,12,disaster; earthquake; hurricane; tornado; flood; tsunami; natural; death; catastrophe; tragedy; terrible; area; fire; bad; chaos; crisis; horrible; relief; calamity; emergency; loss,灾害; 地震; 蝗虫; 泥石流; 自然; 海啸; 灾难; 损失; 水灾; 自然灾害; 台风; 天灾人祸
disaster_nl1_ramp,translation_parallel,disaster,en,ramp,nl,21,21,disaster; earthquake; hurricane; tornado; flood; tsunami; natural; death; catastrophe; tragedy; terrible; area; fire; bad; chaos; crisis; horrible; relief; calamity; emergency; loss,ramp; tsunami; doden; aardbeving; natuur; brand; catastrofe; overstroming; erg; ongeval; oorlog; ongeluk; water; 11 sep; natuurramp; probleem; skaten; slachtoffer; vliegtuig; wtc; chaos
disaster_spa1_desastre,translation_parallel,disaster,en,desastre,es,21,14,disaster; earthquake; hurricane; tornado; flood; tsunami; natural; death; catastrophe; tragedy; terrible; area; fire; bad; chaos; crisis; horrible; relief; calamity; emergency; loss,desastre; catástrofe; natural; caos; terremoto; horror; quilombo; destrucción; lío; muerte; tragedia; accidente; desorden; mal
disaster_de1_katastrophe,translation_parallel,disaster,en,Katastrophe,de,21,15,disaster; earthquake; hurricane; tornado; flood; tsunami; natural; death; catastrophe; tragedy; terrible; area; fire; bad; chaos; crisis; horrible; relief; calamity; emergency; loss,Katastrophe; Erdbeben; Natur; Unglück; Tsunami; Umwelt; schlimm; schrecklich; Klima; Desaster; Flut; Krieg; Gefahr; Hilfe; Krankheit
disgust_cmn1_厌恶,translation_parallel,disgust,en,厌恶,zh,21,12,disgust; gross; vomit; yuck; sick; nasty; hate; puke; smell; ugly; dirty; dislike; awful; face; offend; revulsion; abhor; distaste; food; foul; frown,厌恶; 讨厌; 恶心; 厌烦; 呕吐; 烦; 烦人; 人; 反感; 反胃; 可怕; 喜欢
disgust_nl1_walging,translation_parallel,disgust,en,walging,nl,21,19,disgust; gross; vomit; yuck; sick; nasty; hate; puke; smell; ugly; dirty; dislike; awful; face; offend; revulsion; abhor; distaste; food; foul; frown,walging; vies; afkeer; overgeven; kotsen; misselijk; bah; braken; kokhalzen; afschuw; degout; stank; tegenzin; afschuwelijk; eten; negatief; slecht; ziek; beu
disgust_spa1_asco,translation_parallel,disgust,en,asco,es,21,15,disgust; gross; vomit; yuck; sick; nasty; hate; puke; smell; ugly; dirty; dislike; awful; face; offend; revulsion; abhor; distaste; food; foul; frown,asco; feo; vómito; desagradable; olor; repulsión; desagrado; repugnancia; rechazo; repugnante; sucio; caca; comida; náusea; repudio
disgust_spa2_repugnancia,translation_parallel,disgust,en,repugnancia,es,21,9,disgust; gross; vomit; yuck; sick; nasty; hate; puke; smell; ugly; dirty; dislike; awful; face; offend; revulsion; abhor; distaste; food; foul; frown,repugnancia; asco; feo; asqueroso; rechazo; desagradable; vómito; desagrado; vomitivo
disgust_de1_ekel,translation_parallel,disgust,en,Ekel,de,21,13,disgust; gross; vomit; yuck; sick; nasty; hate; puke; smell; ugly; dirty; dislike; awful; face; offend; revulsion; abhor; distaste; food; foul; frown,Ekel; Gestank; Abscheu; Schleim; Schmutz; Übelkeit; Eiter; widerlich; Alfred; Pfui; Schimmel; unangenehm; Fäkalien
distance_cmn1_距离,translation_parallel,distance,en,距离,zh,21,16,distance; far; long; length; travel; miles; kilometer; go; away; meters; near; running; time; car; runner; journey; road; short; apart; close; distant,距离; 遥远; 远近; 远; 长度; 产生美; 异地恋; 美; 千米; 长短; 光年; 时间; 距离产生美; 近; 远距离; 间隔
distance_nl1_afstand,translation_parallel,distance,en,afstand,nl,21,21,distance; far; long; length; travel; miles; kilometer; go; away; meters; near; running; time; car; runner; journey; road; short; apart; close; distant,afstand; ver; kilometer; auto; weg; lang; meter; lengte; km; reizen; fiets; lopen; reis; ruimte; overbruggen; rijden; tijd; trein; afstandelijk; dicht; dichtbij
distance_spa1_distancia,translation_parallel,distance,en,distancia,es,21,13,distance; far; long; length; travel; miles; kilometer; go; away; meters; near; running; time; car; runner; journey; road; short; apart; close; distant,distancia; lejos; lejanía; tiempo; espacio; kilómetros; largo; viaje; medida; ruta; separación; camino; cercanía
distance_de1_distanz,translation_parallel,distance,en,Distanz,de,21,10,distance; far; long; length; travel; miles; kilometer; go; away; meters; near; running; time; car; runner; journey; road; short; apart; close; distant,Distanz; Abstand; Entfernung; Ferne; Strecke; Beziehung; Kälte; weit; Flugzeug; Nähe
distance_de2_abstand,translation_parallel,distance,en,Abstand,de,21,9,distance; far; long; length; travel; miles; kilometer; go; away; meters; near; running; time; car; runner; journey; road; short; apart; close; distant,Abstand; Distanz; Corona; halten; Entfernung; Meter; Sicherheit; Auto; Maske
distance_de3_entfernung,translation_parallel,distance,en,Entfernung,de,21,12,distance; far; long; length; travel; miles; kilometer; go; away; meters; near; running; time; car; runner; journey; road; short; apart; close; distant,Entfernung; Distanz; weit; Kilometer; Weg; Abstand; Strecke; Auto; Weite; weit weg; Erleichterung; Flugzeug
distance_de4_ferne,translation_parallel,distance,en,Ferne,de,21,14,distance; far; long; length; travel; miles; kilometer; go; away; meters; near; running; time; car; runner; journey; road; short; apart; close; distant,Ferne; Urlaub; Nähe; Reise; Sehnsucht; Weite; weit; Horizont; Fernweh; reisen; Distanz; Ausblick; Meer; Reisen
diversity_cmn1_多样性,translation_parallel,diversity,en,多样性,zh,21,10,diversity; different; black; difference; race; culture; variety; people; equality; ethnic; color; racial; change; many; multicultural; world; equal; ethnicity; mixed; multiple; varied,多样性; 生物; 物种; 丰富; 文化; 生态; 世界; 人; 复杂; 多元
diversity_nl1_diversiteit,translation_parallel,diversity,en,diversiteit,nl,21,21,diversity; different; black; difference; race; culture; variety; people; equality; ethnic; color; racial; change; many; multicultural; world; equal; ethnicity; mixed; multiple; varied,diversiteit; verscheidenheid; verschillend; verschil; variatie; multicultureel; verschillen; rassen; anders; culturen; keuze; kleuren; soorten; allochtonen; mensen; samenleving; afwisseling; allerlei; allochtoon; bio; biologie
diversity_spa1_diversidad,translation_parallel,diversity,en,diversidad,es,21,17,diversity; different; black; difference; race; culture; variety; people; equality; ethnic; color; racial; change; many; multicultural; world; equal; ethnicity; mixed; multiple; varied,diversidad; variedad; género; sexual; diferente; muchos; distinto; aceptación; todos; diferencia; gay; igualdad; inclusión; libertad; mundo; sexo; amor
diversity_de1_diversität,translation_parallel,diversity,en,Diversität,de,21,11,diversity; different; black; difference; race; culture; variety; people; equality; ethnic; color; racial; change; many; multicultural; world; equal; ethnicity; mixed; multiple; varied,Diversität; Vielfalt; Queer; bunt; Menschen; Unterschiede; Verschiedenheit; Gender; verschieden; Biologie; Diskriminierung
diversity_de2_vielfalt,translation_parallel,diversity,en,Vielfalt,de,21,10,diversity; different; black; difference; race; culture; variety; people; equality; ethnic; color; racial; change; many; multicultural; world; equal; ethnicity; mixed; multiple; varied,Vielfalt; bunt; Auswahl; Diversität; Tiere; Kulturen; Multikulti; Natur; Abwechslung; Arten
do_cmn1_做,translation_parallel,do,en,做,zh,21,13,do; don't; act; work; hair; make; not; action; it; accomplish; be; complete; I; perform; something; can; will; commit; job; move; now,做; 作业; 爱; 饭; 事; 做事; 做爱; 事情; 人; 干; 做作业; 实验; 手工
do_nl1_doen,translation_parallel,do,en,doen,nl,21,18,do; don't; act; work; hair; make; not; action; it; accomplish; be; complete; I; perform; something; can; will; commit; job; move; now,doen; werken; actie; maken; actief; laten; uitvoeren; handelen; bezig; durven; ondernemen; werkwoord; altijd; beweging; denken; handeling; nu; sporten
do_spa1_hacer,translation_parallel,do,en,hacer,es,21,18,do; don't; act; work; hair; make; not; action; it; accomplish; be; complete; I; perform; something; can; will; commit; job; move; now,hacer; crear; realizar; acción; construir; cosas; tarea; actuar; trabajar; actividad; cocinar; deber; trabajo; lograr; obligación; algo; armar; cantar
do_de1_machen,translation_parallel,do,en,machen,de,21,11,do; don't; act; work; hair; make; not; action; it; accomplish; be; complete; I; perform; something; can; will; commit; job; move; now,machen; tun; handeln; herstellen; Aktion; erledigen; Hände; agieren; arbeiten; fertig; schaffen
